mesh 1,mesh 1,mesh 1,score,mean,std. dev.
x,y,z,,,
25,7,1,fission,5.889447610147012e-06,2.802915497915444e-07
26,7,1,fission,4.488129338440424e-05,1.2145973497930043e-06
27,7,1,fission,7.564723844301559e-05,1.566414249476952e-06
28,7,1,fission,7.623102774247273e-05,1.908328813161149e-06
29,7,1,fission,7.682162973319222e-05,1.739313799644959e-06
30,7,1,fission,7.910667211993407e-05,1.7440875361533816e-06
31,7,1,fission,7.713266731135042e-05,1.4704723450104508e-06
32,7,1,fission,7.866764557738505e-05,1.676148002387399e-06
33,7,1,fission,7.930441287499504e-05,1.9056627175009808e-06
34,7,1,fission,7.502788230725689e-05,1.6314186843732256e-06
35,7,1,fission,7.569952698334851e-05,1.9092084237287177e-06
36,7,1,fission,7.73098258139201e-05,1.5775197781384318e-06
37,7,1,fission,7.271436701497944e-05,1.4564091264533663e-06
38,7,1,fission,7.295983167378079e-05,1.643322549110591e-06
39,7,1,fission,7.319415892316906e-05,1.5304021067063603e-06
40,7,1,fission,7.560103345193995e-05,1.697552833809087e-06
41,7,1,fission,7.398433486362485e-05,1.7101365648271715e-06
42,7,1,fission,7.368238639833206e-05,1.6340913788655408e-06
43,7,1,fission,7.381709703206572e-05,1.7336662677087778e-06
44,7,1,fission,7.531088699084711e-05,1.4023570741224586e-06
45,7,1,fission,7.52683666634362e-05,1.5922218728358709e-06
46,7,1,fission,7.431296034200178e-05,1.6406569272471747e-06
47,7,1,fission,7.452824285429215e-05,1.766026729109852e-06
48,7,1,fission,7.425045266461811e-05,1.7533570348347078e-06
49,7,1,fission,7.284306387771585e-05,1.7259517387319266e-06
50,7,1,fission,7.666792276678776e-05,1.6177559111607267e-06
51,7,1,fission,7.522538516109262e-05,1.7554316224320555e-06
52,7,1,fission,7.523953020928453e-05,1.8672176792300903e-06
53,7,1,fission,7.618147883402067e-05,1.6913478754393991e-06
54,7,1,fission,7.669989172819937e-05,1.7336281865506934e-06
55,7,1,fission,7.643533908434468e-05,1.3816608471936048e-06
56,7,1,fission,7.50617813177437e-05,1.5790454047422747e-06
57,7,1,fission,7.404942305246698e-05,1.8308258268807033e-06
58,7,1,fission,7.567701011344173e-05,2.048112662480102e-06
59,7,1,fission,7.560236986899876e-05,1.672410001500778e-06
60,7,1,fission,7.341453753416076e-05,1.676935834068819e-06
61,7,1,fission,7.485784922123136e-05,1.8314451216492385e-06
62,7,1,fission,7.696538516174904e-05,1.7367398928782428e-06
63,7,1,fission,7.431914748372111e-05,1.7625894701578992e-06
64,7,1,fission,7.436708498692376e-05,1.5310605768772428e-06
65,7,1,fission,7.603796497266681e-05,1.9049917942809658e-06
66,7,1,fission,7.600472695841642e-05,1.7839194175099797e-06
67,7,1,fission,7.396409767324964e-05,1.6383817235473327e-06
68,7,1,fission,7.495162507301544e-05,1.6450883036594416e-06
69,7,1,fission,7.549686741771415e-05,1.6526288272833773e-06
70,7,1,fission,7.559396156572897e-05,1.5628778511488183e-06
71,7,1,fission,7.440803893593946e-05,1.5916320753119747e-06
72,7,1,fission,7.422980913331657e-05,1.6453545267394176e-06
73,7,1,fission,7.721488366226737e-05,1.75509112637468e-06
74,7,1,fission,7.75275619317474e-05,1.7001334291185383e-06
75,7,1,fission,4.6053289603178916e-05,1.1162162860425327e-06
76,7,1,fission,6.514513242497705e-06,2.111821783023504e-07
77,7,1,fission,0.0,0.0
78,7,1,fission,0.0,0.0
79,7,1,fission,0.0,0.0
80,7,1,fission,0.0,0.0
81,7,1,fission,0.0,0.0
82,7,1,fission,0.0,0.0
83,7,1,fission,0.0,0.0
84,7,1,fission,0.0,0.0
85,7,1,fission,0.0,0.0
86,7,1,fission,0.0,0.0
87,7,1,fission,0.0,0.0
88,7,1,fission,0.0,0.0
89,7,1,fission,0.0,0.0
90,7,1,fission,0.0,0.0
91,7,1,fission,0.0,0.0
92,7,1,fission,0.0,0.0
93,7,1,fission,0.0,0.0
94,7,1,fission,0.0,0.0
95,7,1,fission,0.0,0.0
96,7,1,fission,0.0,0.0
97,7,1,fission,0.0,0.0
98,7,1,fission,0.0,0.0
99,7,1,fission,0.0,0.0
100,7,1,fission,0.0,0.0
1,8,1,fission,0.0,0.0
2,8,1,fission,0.0,0.0
3,8,1,fission,0.0,0.0
4,8,1,fission,0.0,0.0
5,8,1,fission,0.0,0.0
6,8,1,fission,0.0,0.0
7,8,1,fission,0.0,0.0
8,8,1,fission,0.0,0.0
9,8,1,fission,0.0,0.0
10,8,1,fission,0.0,0.0
11,8,1,fission,0.0,0.0
12,8,1,fission,0.0,0.0
13,8,1,fission,0.0,0.0
14,8,1,fission,0.0,0.0
15,8,1,fission,0.0,0.0
16,8,1,fission,0.0,0.0
17,8,1,fission,0.0,0.0
18,8,1,fission,0.0,0.0
19,8,1,fission,0.0,0.0
20,8,1,fission,0.0,0.0
21,8,1,fission,0.0,0.0
22,8,1,fission,0.0,0.0
23,8,1,fission,3.750518198599269e-07,2.9986750752281746e-08
24,8,1,fission,3.0804349862939304e-05,9.644688598311801e-07
25,8,1,fission,7.129541890460713e-05,1.849588856092133e-06
26,8,1,fission,7.701577357983274e-05,1.7435623740143259e-06
27,8,1,fission,7.828116738229884e-05,1.9190308408444773e-06
28,8,1,fission,7.640051094209452e-05,1.66651281634397e-06
29,8,1,fission,7.635578186681308e-05,1.7214642597057686e-06
30,8,1,fission,7.624939342252798e-05,1.6976834117373423e-06
31,8,1,fission,7.527496073628677e-05,1.853607249558075e-06
32,8,1,fission,7.663068326758715e-05,1.898151339950266e-06
33,8,1,fission,7.521614702293553e-05,1.772932918752712e-06
34,8,1,fission,7.636270849841725e-05,2.1910830814096196e-06
35,8,1,fission,7.644125370051998e-05,1.8782591825792488e-06
36,8,1,fission,7.348056047883748e-05,1.4489771911370986e-06
37,8,1,fission,7.622180451963663e-05,1.4702230453875175e-06
38,8,1,fission,7.113010009276276e-05,1.6218795590127535e-06
39,8,1,fission,7.38494727161226e-05,1.8601062944543467e-06
40,8,1,fission,7.318413008523055e-05,1.4612630394970556e-06
41,8,1,fission,7.349979400689171e-05,1.6652135383656937e-06
42,8,1,fission,7.270956462122729e-05,1.666653070555919e-06
43,8,1,fission,7.313509946199169e-05,1.5882513383721634e-06
44,8,1,fission,7.290145701896855e-05,1.6061608223630196e-06
45,8,1,fission,7.449779448971631e-05,1.7896474250430072e-06
46,8,1,fission,7.46105299924761e-05,1.6324852820149364e-06
47,8,1,fission,7.6019776480289e-05,1.716043669967762e-06
48,8,1,fission,7.278641561012541e-05,1.7495974461505669e-06
49,8,1,fission,7.314927569652133e-05,1.5599006478698488e-06
50,8,1,fission,7.278435513743735e-05,1.7002248323053729e-06
51,8,1,fission,7.475086616093575e-05,1.9377622390940425e-06
52,8,1,fission,7.321443653415185e-05,1.9477729997614015e-06
53,8,1,fission,7.625115503699408e-05,1.6011327069711132e-06
54,8,1,fission,7.592007008594638e-05,1.8199374937988885e-06
55,8,1,fission,7.637814956271546e-05,1.917858566002728e-06
56,8,1,fission,7.398208682759138e-05,1.695345500393141e-06
57,8,1,fission,7.529897940655748e-05,1.7056851748824468e-06
58,8,1,fission,7.27231044814236e-05,1.9483446051036865e-06
59,8,1,fission,7.350303050243523e-05,1.8008797825137857e-06
60,8,1,fission,7.582484352923283e-05,1.7009327210815298e-06
61,8,1,fission,7.282619882465503e-05,1.378940579229893e-06
62,8,1,fission,7.666897753416554e-05,1.9360884304601656e-06
63,8,1,fission,7.58422610745136e-05,1.7535868116162022e-06
64,8,1,fission,7.383437224221178e-05,1.704031964467216e-06
65,8,1,fission,7.62193805180218e-05,1.7899551979281417e-06
66,8,1,fission,7.561049890912864e-05,1.8603548148090533e-06
67,8,1,fission,7.52405720057598e-05,1.5968829040048384e-06
68,8,1,fission,7.761582934164285e-05,1.69827153561392e-06
69,8,1,fission,7.629844278980267e-05,1.6372664577279524e-06
70,8,1,fission,7.6698205863319e-05,1.7116592794818201e-06
71,8,1,fission,7.237809834463805e-05,1.7069678139585045e-06
72,8,1,fission,7.426222864589024e-05,1.6867530294057517e-06
73,8,1,fission,7.638489777356417e-05,1.848064536704533e-06
74,8,1,fission,7.645862578823248e-05,1.996893420591749e-06
75,8,1,fission,7.585181093098278e-05,1.8272574576567946e-06
76,8,1,fission,7.435547591236849e-05,1.6122176506516594e-06
77,8,1,fission,3.116028931991194e-05,8.327854837906713e-07
78,8,1,fission,4.86555548594821e-07,4.392667290064193e-08
79,8,1,fission,0.0,0.0
80,8,1,fission,0.0,0.0
81,8,1,fission,0.0,0.0
82,8,1,fission,0.0,0.0
83,8,1,fission,0.0,0.0
84,8,1,fission,0.0,0.0
85,8,1,fission,0.0,0.0
86,8,1,fission,0.0,0.0
87,8,1,fission,0.0,0.0
88,8,1,fission,0.0,0.0
89,8,1,fission,0.0,0.0
90,8,1,fission,0.0,0.0
91,8,1,fission,0.0,0.0
92,8,1,fission,0.0,0.0
93,8,1,fission,0.0,0.0
94,8,1,fission,0.0,0.0
95,8,1,fission,0.0,0.0
96,8,1,fission,0.0,0.0
97,8,1,fission,0.0,0.0
98,8,1,fission,0.0,0.0
99,8,1,fission,0.0,0.0
100,8,1,fission,0.0,0.0
1,9,1,fission,0.0,0.0
2,9,1,fission,0.0,0.0
3,9,1,fission,0.0,0.0
4,9,1,fission,0.0,0.0
5,9,1,fission,0.0,0.0
6,9,1,fission,0.0,0.0
7,9,1,fission,0.0,0.0
8,9,1,fission,0.0,0.0
9,9,1,fission,0.0,0.0
10,9,1,fission,0.0,0.0
11,9,1,fission,0.0,0.0
12,9,1,fission,0.0,0.0
13,9,1,fission,0.0,0.0
14,9,1,fission,0.0,0.0
15,9,1,fission,0.0,0.0
16,9,1,fission,0.0,0.0
17,9,1,fission,0.0,0.0
18,9,1,fission,0.0,0.0
19,9,1,fission,0.0,0.0
20,9,1,fission,0.0,0.0
21,9,1,fission,0.0,0.0
22,9,1,fission,1.0026535823253675e-05,3.3254939577896885e-07
23,9,1,fission,5.7894876470748306e-05,1.3118203315452822e-06
24,9,1,fission,7.571696546650945e-05,1.6913237530440433e-06
25,9,1,fission,7.650528579542179e-05,1.9052597054544707e-06
26,9,1,fission,7.734964029054855e-05,1.8837988582138565e-06
27,9,1,fission,7.55451367518123e-05,1.5554651128963708e-06
28,9,1,fission,7.448016048861441e-05,1.6869392928677591e-06
29,9,1,fission,7.475844645707008e-05,1.5555402722291052e-06
30,9,1,fission,7.335773302837701e-05,1.7135244560808912e-06
31,9,1,fission,7.633969938210028e-05,1.8277433118822422e-06
32,9,1,fission,7.618171568362461e-05,1.968879872711617e-06
33,9,1,fission,7.71023700636447e-05,1.8129137048323215e-06
34,9,1,fission,7.714147551500239e-05,1.7050842203502305e-06
35,9,1,fission,7.648948651704394e-05,1.8451748889863145e-06
36,9,1,fission,7.499350238778344e-05,1.6559007244968735e-06
37,9,1,fission,7.631069762973361e-05,1.4978874910037614e-06
38,9,1,fission,7.422288870030128e-05,1.6879475938311963e-06
39,9,1,fission,7.558407506140108e-05,1.7660931718111194e-06
40,9,1,fission,7.273096343068858e-05,1.4055152863509244e-06
41,9,1,fission,7.464137657404112e-05,1.643206745865958e-06
42,9,1,fission,7.37257172072975e-05,1.5834213339951508e-06
43,9,1,fission,7.234213183392821e-05,1.5815485868292892e-06
44,9,1,fission,7.271937858040954e-05,1.7034698653195166e-06
45,9,1,fission,7.379698920798578e-05,1.7282995191522947e-06
46,9,1,fission,7.517661364504012e-05,1.545404686389696e-06
47,9,1,fission,7.24661174444628e-05,1.4153414630729522e-06
48,9,1,fission,7.398177313216496e-05,1.9475693707996748e-06
49,9,1,fission,7.396281319214982e-05,1.718954425993499e-06
50,9,1,fission,7.447702096391082e-05,1.5790580186163514e-06
51,9,1,fission,7.429273540941107e-05,1.6943081702299826e-06
52,9,1,fission,7.294390130704481e-05,1.807762719970705e-06
53,9,1,fission,7.318730308276838e-05,1.7171009800086838e-06
54,9,1,fission,7.407526168564112e-05,1.72242015005078e-06
55,9,1,fission,7.483071527270624e-05,1.802773553527775e-06
56,9,1,fission,7.279693953199086e-05,1.53793292676785e-06
57,9,1,fission,7.127618439514652e-05,1.7042048461756521e-06
58,9,1,fission,7.052218020441905e-05,1.6599648661930018e-06
59,9,1,fission,7.456290527457673e-05,1.7448880692916428e-06
60,9,1,fission,7.520420682561305e-05,1.5070180496476887e-06
61,9,1,fission,7.555576962858802e-05,1.5782312901774284e-06
62,9,1,fission,7.631343863717365e-05,1.9818926701527958e-06
63,9,1,fission,7.350006127241983e-05,1.6129074680444108e-06
64,9,1,fission,7.488811121989941e-05,1.470462293147612e-06
65,9,1,fission,7.613752829506462e-05,1.7306964168210173e-06
66,9,1,fission,7.594257607184025e-05,1.6193148655905327e-06
67,9,1,fission,7.821889392736784e-05,1.6419757462932557e-06
68,9,1,fission,7.5842306067035e-05,1.7584652549126805e-06
69,9,1,fission,7.307333146022225e-05,1.7137678427285972e-06
70,9,1,fission,7.418455912807746e-05,1.6840110792680029e-06
71,9,1,fission,7.495368181505155e-05,1.7553839815390016e-06
72,9,1,fission,7.406507668745858e-05,1.555117862027376e-06
73,9,1,fission,7.490225285239248e-05,1.5467663576850461e-06
74,9,1,fission,7.529827626751158e-05,1.6593307945847478e-06
75,9,1,fission,7.474794957870891e-05,1.5401358167012465e-06
76,9,1,fission,7.63696324922029e-05,1.7543864903538794e-06
77,9,1,fission,7.942143605440988e-05,1.8216290742011643e-06
78,9,1,fission,5.675291953437019e-05,1.304201238743786e-06
79,9,1,fission,1.0008468427145911e-05,3.6614399570341317e-07
80,9,1,fission,0.0,0.0
81,9,1,fission,0.0,0.0
82,9,1,fission,0.0,0.0
83,9,1,fission,0.0,0.0
84,9,1,fission,0.0,0.0
85,9,1,fission,0.0,0.0
86,9,1,fission,0.0,0.0
87,9,1,fission,0.0,0.0
88,9,1,fission,0.0,0.0
89,9,1,fission,0.0,0.0
90,9,1,fission,0.0,0.0
91,9,1,fission,0.0,0.0
92,9,1,fission,0.0,0.0
93,9,1,fission,0.0,0.0
94,9,1,fission,0.0,0.0
95,9,1,fission,0.0,0.0
96,9,1,fission,0.0,0.0
97,9,1,fission,0.0,0.0
98,9,1,fission,0.0,0.0
99,9,1,fission,0.0,0.0
100,9,1,fission,0.0,0.0
1,10,1,fission,0.0,0.0
2,10,1,fission,0.0,0.0
3,10,1,fission,0.0,0.0
4,10,1,fission,0.0,0.0
5,10,1,fission,0.0,0.0
6,10,1,fission,0.0,0.0
7,10,1,fission,0.0,0.0
8,10,1,fission,0.0,0.0
9,10,1,fission,0.0,0.0
10,10,1,fission,0.0,0.0
11,10,1,fission,0.0,0.0
12,10,1,fission,0.0,0.0
13,10,1,fission,0.0,0.0
14,10,1,fission,0.0,0.0
15,10,1,fission,0.0,0.0
16,10,1,fission,0.0,0.0
17,10,1,fission,0.0,0.0
18,10,1,fission,0.0,0.0
19,10,1,fission,0.0,0.0
20,10,1,fission,0.0,0.0
21,10,1,fission,2.8652312000345884e-05,7.703888147404046e-07
22,10,1,fission,7.344966216850364e-05,2.921233987152566e-06
23,10,1,fission,7.362126210787236e-05,1.5326825956648796e-06
24,10,1,fission,7.505098672155874e-05,1.5873577480412785e-06
25,10,1,fission,7.779566214548662e-05,2.0683690448038177e-06
26,10,1,fission,7.269563483207396e-05,1.717479279969424e-06
27,10,1,fission,7.417560675798159e-05,1.8761048445616552e-06
28,10,1,fission,7.49342197844491e-05,1.6316887810168797e-06
29,10,1,fission,7.378186454133657e-05,1.719781946007667e-06
30,10,1,fission,7.61527768023641e-05,1.732412981130018e-06
31,10,1,fission,7.533388673761067e-05,1.8893349474918158e-06
32,10,1,fission,7.571545625915104e-05,1.657752360756878e-06
33,10,1,fission,7.955998907750747e-05,2.0704741173796782e-06
34,10,1,fission,7.593647280102038e-05,1.6719829348296749e-06
35,10,1,fission,7.527015033384946e-05,1.637755341305293e-06
36,10,1,fission,7.452923589835625e-05,1.5555586181461414e-06
37,10,1,fission,7.740764856385045e-05,1.768037499845997e-06
38,10,1,fission,7.371817754098577e-05,1.7588354726613239e-06
39,10,1,fission,7.05047245087927e-05,1.5917734223423041e-06
40,10,1,fission,7.405638135155024e-05,1.5626436548853727e-06
41,10,1,fission,7.324240479527961e-05,1.7307752306263927e-06
42,10,1,fission,7.394749223269746e-05,1.568718471614921e-06
43,10,1,fission,7.142245353225931e-05,1.5741248666536853e-06
44,10,1,fission,7.335321955181657e-05,1.6523436200918316e-06
45,10,1,fission,7.590015835970583e-05,1.5980247327769108e-06
46,10,1,fission,7.700300030952463e-05,1.878740892576633e-06
47,10,1,fission,7.495481915716663e-05,1.640908792312648e-06
48,10,1,fission,7.443630479023555e-05,1.8253719037344226e-06
49,10,1,fission,7.203659788285607e-05,1.4588897550061788e-06
50,10,1,fission,7.324393934749342e-05,1.5580751804364203e-06
51,10,1,fission,7.504658610137163e-05,1.7514389668067374e-06
52,10,1,fission,7.221299346907933e-05,1.6906417952449118e-06
53,10,1,fission,7.587889736381294e-05,1.780614174609141e-06
54,10,1,fission,7.134318867641783e-05,1.5587455317786722e-06
55,10,1,fission,7.050104400288224e-05,1.5776212762216277e-06
56,10,1,fission,7.351151738043658e-05,1.6167975027354228e-06
57,10,1,fission,7.178862259925585e-05,1.3151774003172544e-06
58,10,1,fission,7.68238584200341e-05,1.7905929138126382e-06
59,10,1,fission,7.388921608282787e-05,1.5106734130631336e-06
60,10,1,fission,7.303012938591107e-05,1.8771159096714754e-06
61,10,1,fission,7.47494912573665e-05,1.6971191289723849e-06
62,10,1,fission,7.635071501549401e-05,1.6999846943446513e-06
63,10,1,fission,7.516430511292813e-05,1.7179493846542157e-06
64,10,1,fission,7.719054289079518e-05,1.998402704734965e-06
65,10,1,fission,7.410275633291556e-05,1.6383862543556378e-06
66,10,1,fission,7.539207481352012e-05,1.5930695782248491e-06
67,10,1,fission,7.94142337719362e-05,1.9268203607434545e-06
68,10,1,fission,7.375669037307954e-05,1.533244029123991e-06
69,10,1,fission,7.447755032529964e-05,1.6848813031393937e-06
70,10,1,fission,7.517739585686782e-05,1.761847786408905e-06
71,10,1,fission,7.32099896469041e-05,2.1077614578517744e-06
72,10,1,fission,7.862802802595696e-05,1.672861718714542e-06
73,10,1,fission,7.503881763540134e-05,1.6586231937622645e-06
74,10,1,fission,7.474293948705915e-05,1.8308685248193888e-06
75,10,1,fission,7.593908236443044e-05,1.752719309905426e-06
76,10,1,fission,7.434126445620653e-05,1.794929597679479e-06
77,10,1,fission,7.707455283547797e-05,1.825122424158309e-06
78,10,1,fission,7.976290551243916e-05,1.8108851269043459e-06
79,10,1,fission,7.416753311219653e-05,1.6159369766352448e-06
80,10,1,fission,2.967474936039802e-05,7.200833562769323e-07
81,10,1,fission,0.0,0.0
82,10,1,fission,0.0,0.0
83,10,1,fission,0.0,0.0
84,10,1,fission,0.0,0.0
85,10,1,fission,0.0,0.0
86,10,1,fission,0.0,0.0
87,10,1,fission,0.0,0.0
88,10,1,fission,0.0,0.0
89,10,1,fission,0.0,0.0
90,10,1,fission,0.0,0.0
91,10,1,fission,0.0,0.0
92,10,1,fission,0.0,0.0
93,10,1,fission,0.0,0.0
94,10,1,fission,0.0,0.0
95,10,1,fission,0.0,0.0
96,10,1,fission,0.0,0.0
97,10,1,fission,0.0,0.0
98,10,1,fission,0.0,0.0
99,10,1,fission,0.0,0.0
100,10,1,fission,0.0,0.0
1,11,1,fission,0.0,0.0
2,11,1,fission,0.0,0.0
3,11,1,fission,0.0,0.0
4,11,1,fission,0.0,0.0
5,11,1,fission,0.0,0.0
6,11,1,fission,0.0,0.0
7,11,1,fission,0.0,0.0
8,11,1,fission,0.0,0.0
9,11,1,fission,0.0,0.0
10,11,1,fission,0.0,0.0
11,11,1,fission,0.0,0.0
12,11,1,fission,0.0,0.0
13,11,1,fission,0.0,0.0
14,11,1,fission,0.0,0.0
15,11,1,fission,0.0,0.0
16,11,1,fission,0.0,0.0
17,11,1,fission,0.0,0.0
18,11,1,fission,0.0,0.0
19,11,1,fission,2.386861558322666e-06,1.1836861103556939e-07
20,11,1,fission,4.845050877230896e-05,1.1795947065404667e-06
21,11,1,fission,7.961226586997363e-05,1.5334131037484713e-06
22,11,1,fission,7.847930827930947e-05,1.8591063105697801e-06
23,11,1,fission,7.699573193728409e-05,1.5512228969200924e-06
24,11,1,fission,7.728181399705321e-05,1.99928004614199e-06
25,11,1,fission,7.645681520343479e-05,1.5657781350961212e-06
26,11,1,fission,7.151783302346981e-05,1.6822134295243675e-06
27,11,1,fission,7.442968888073726e-05,1.5348759792893483e-06
28,11,1,fission,7.561632512272714e-05,1.7975486615666735e-06
29,11,1,fission,7.376488316887039e-05,1.5130907260637913e-06
30,11,1,fission,7.294054369356585e-05,1.4344820336754223e-06
31,11,1,fission,7.792238388717016e-05,1.760574239376645e-06
32,11,1,fission,7.640737394184388e-05,1.7879345499124012e-06
33,11,1,fission,7.450454417504232e-05,1.3803559966915382e-06
34,11,1,fission,7.744400403196878e-05,1.92625301569347e-06
35,11,1,fission,7.358487085474871e-05,1.7279404132688444e-06
36,11,1,fission,7.636625018561392e-05,1.6410277124247669e-06
37,11,1,fission,7.36903737090551e-05,1.597435418253707e-06
38,11,1,fission,7.459910712139572e-05,1.5058736263698871e-06
39,11,1,fission,7.355770710826377e-05,1.9640881893017057e-06
40,11,1,fission,7.488292678080503e-05,1.8334894017030876e-06
41,11,1,fission,7.402829271208785e-05,1.515054935819559e-06
42,11,1,fission,7.277293423370563e-05,1.7072071236656555e-06
43,11,1,fission,7.428804947565546e-05,1.670084395095394e-06
44,11,1,fission,7.490193001236728e-05,1.6126519502923558e-06
45,11,1,fission,7.461925019846368e-05,1.476398986924143e-06
46,11,1,fission,7.356653210045537e-05,1.5153465327011855e-06
47,11,1,fission,7.22376062280722e-05,1.7924459788320266e-06
48,11,1,fission,7.352707185907184e-05,1.7894622684530774e-06
49,11,1,fission,7.353061836981179e-05,1.6353045398161955e-06
50,11,1,fission,7.527600249047454e-05,1.7479743624343687e-06
51,11,1,fission,7.514081436614578e-05,1.7445404570721554e-06
52,11,1,fission,7.266855200352923e-05,1.5442702830455876e-06
53,11,1,fission,7.49099256079205e-05,1.7346534661642328e-06
54,11,1,fission,7.163382567626336e-05,1.76354009121106e-06
55,11,1,fission,7.068648099483808e-05,1.4358094452067052e-06
56,11,1,fission,7.418843090784077e-05,1.5068763464418756e-06
57,11,1,fission,7.516668025773114e-05,1.5926968587626406e-06
58,11,1,fission,7.610730736501942e-05,1.6443684568491438e-06
59,11,1,fission,7.39312599281405e-05,1.6613883544139477e-06
60,11,1,fission,7.579333188043069e-05,1.9583512341980195e-06
61,11,1,fission,7.651705785132392e-05,1.9589304899461984e-06
62,11,1,fission,7.594982882403112e-05,1.8205469117008632e-06
63,11,1,fission,7.932413902501225e-05,1.7282043717793759e-06
64,11,1,fission,7.470058886083597e-05,1.8131787734822644e-06
65,11,1,fission,7.36274551796561e-05,1.8798342902245159e-06
66,11,1,fission,7.711364256186256e-05,2.177419634424076e-06
67,11,1,fission,7.314806050567492e-05,1.5630983246217999e-06
68,11,1,fission,7.416647759775027e-05,1.7412172007491023e-06
69,11,1,fission,7.090193394717093e-05,1.4895842793809024e-06
70,11,1,fission,7.326402397643363e-05,1.8794002016431942e-06
71,11,1,fission,7.27917166661674e-05,1.7813222098734866e-06
72,11,1,fission,7.417841552352242e-05,1.543992807959849e-06
73,11,1,fission,7.510242892579084e-05,1.5145236558188363e-06
74,11,1,fission,7.570162840557774e-05,1.7545338511767588e-06
75,11,1,fission,7.659409261675093e-05,1.968581387491458e-06
76,11,1,fission,7.139522505524347e-05,1.5333370484544752e-06
77,11,1,fission,7.545961651173752e-05,1.8872609095487923e-06
78,11,1,fission,7.878742015797547e-05,1.8320136513049349e-06
79,11,1,fission,7.951632134529333e-05,2.255566314086907e-06
80,11,1,fission,7.804613055265899e-05,1.7979290180612394e-06
81,11,1,fission,4.8426102053062175e-05,1.1850217382093382e-06
82,11,1,fission,2.5848326574675465e-06,1.2442231185822097e-07
83,11,1,fission,0.0,0.0
84,11,1,fission,0.0,0.0
85,11,1,fission,0.0,0.0
86,11,1,fission,0.0,0.0
87,11,1,fission,0.0,0.0
88,11,1,fission,0.0,0.0
89,11,1,fission,0.0,0.0
90,11,1,fission,0.0,0.0
91,11,1,fission,0.0,0.0
92,11,1,fission,0.0,0.0
93,11,1,fission,0.0,0.0
94,11,1,fission,0.0,0.0
95,11,1,fission,0.0,0.0
96,11,1,fission,0.0,0.0
97,11,1,fission,0.0,0.0
98,11,1,fission,0.0,0.0
99,11,1,fission,0.0,0.0
100,11,1,fission,0.0,0.0
1,12,1,fission,0.0,0.0
2,12,1,fission,0.0,0.0
3,12,1,fission,0.0,0.0
4,12,1,fission,0.0,0.0
5,12,1,fission,0.0,0.0
6,12,1,fission,0.0,0.0
7,12,1,fission,0.0,0.0
8,12,1,fission,0.0,0.0
9,12,1,fission,0.0,0.0
10,12,1,fission,0.0,0.0
11,12,1,fission,0.0,0.0
12,12,1,fission,0.0,0.0
13,12,1,fission,0.0,0.0
14,12,1,fission,0.0,0.0
15,12,1,fission,0.0,0.0
16,12,1,fission,0.0,0.0
17,12,1,fission,0.0,0.0
18,12,1,fission,7.736794886423808e-06,2.7193207560338793e-07
19,12,1,fission,6.030792424825353e-05,1.323546311008019e-06
20,12,1,fission,7.815464335385666e-05,1.7768439264841507e-06
21,12,1,fission,7.28018356471249e-05,1.6134610185319673e-06
22,12,1,fission,7.676945028579514e-05,1.7129249736267574e-06
23,12,1,fission,7.633120319372159e-05,1.893105537565865e-06
24,12,1,fission,7.725476869313293e-05,1.820374018363528e-06
25,12,1,fission,7.486835141325149e-05,1.7875746040351417e-06
26,12,1,fission,7.436434715879762e-05,1.6145372497781015e-06
27,12,1,fission,7.596852399080371e-05,1.740033737538293e-06
28,12,1,fission,7.595720268658298e-05,1.7719630964257724e-06
